pair_id,dataset,protocol,subject_id,canonical_finger_position,method,method_version,benchmark_contract_version,result_schema_version,config_hash,implementation_hash,manifest_sha256,score_direction,score_semantics,raw_score,prepare_a_ms,prepare_b_ms,compare_ms,method_prepare_a_ms,method_prepare_b_ms,method_compare_ms,total_ms,prepare_a_diagnostics,prepare_b_diagnostics,compare_diagnostics,status,error_code,error_message
sd300c_plain_roll_next_subject_impostor_03_00001044_00001045,sd300c,plain_roll_next_subject_impostor,00001044,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.6369967410437285,81.0156,365.4687,3.2591,67.4981,297.5515,2.5282,449.7965,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001045_00001046,sd300c,plain_roll_next_subject_impostor,00001045,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,102.1022,359.2163,5.7063,83.2781,290.6328,4.6679,467.0893,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001046_00001047,sd300c,plain_roll_next_subject_impostor,00001046,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,8.843330842439311,79.2667,386.3182,3.4472,65.0321,316.4181,2.6845,469.0891,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001047_00001048,sd300c,plain_roll_next_subject_impostor,00001047,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.361836988242776,97.5168,367.5141,2.5188,72.4591,305.4781,1.807,467.6077,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001048_00001049,sd300c,plain_roll_next_subject_impostor,00001048,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,71.9464,371.5834,4.8331,59.6462,304.7827,3.8904,448.4142,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001049_00001050,sd300c,plain_roll_next_subject_impostor,00001049,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.2105597118414826,113.0382,278.0261,5.9765,93.639,224.9232,4.9503,397.1112,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_03_00001050_00001000,sd300c,plain_roll_next_subject_impostor,00001050,3,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.9488147463284269,60.494,296.6028,1.9461,50.1975,241.7372,1.1907,359.1273,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001000_00001001,sd300c,plain_roll_next_subject_impostor,00001000,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.8392084186404332,50.6662,316.442,2.2186,40.8304,255.3811,1.4473,369.4006,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001001_00001002,sd300c,plain_roll_next_subject_impostor,00001001,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,132.3461,290.9067,5.9248,109.2238,237.8046,5.0606,429.2506,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001002_00001003,sd300c,plain_roll_next_subject_impostor,00001002,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.022511005086914546,69.2607,361.7126,1.7705,58.5881,293.9585,0.9312,432.8035,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001003_00001004,sd300c,plain_roll_next_subject_impostor,00001003,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.1542670098529837,68.4837,328.916,3.7991,57.1842,271.0095,2.7164,401.2513,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001004_00001005,sd300c,plain_roll_next_subject_impostor,00001004,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,80.7792,399.8237,3.37,68.1288,315.0975,2.4757,484.0571,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001005_00001006,sd300c,plain_roll_next_subject_impostor,00001005,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,152.9941,366.9884,3.6246,97.8071,307.5879,2.7714,523.663,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001006_00001007,sd300c,plain_roll_next_subject_impostor,00001006,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.5005304788563649,92.7511,359.3555,3.3459,75.7264,296.4779,2.4791,455.5227,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001007_00001008,sd300c,plain_roll_next_subject_impostor,00001007,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,8.321009584156705,78.9185,294.6622,2.5998,65.3183,238.1242,1.8393,376.2313,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001008_00001009,sd300c,plain_roll_next_subject_impostor,00001008,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.053254809073913,75.029,312.8788,2.8686,61.2607,253.3136,2.037,390.835,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001009_00001010,sd300c,plain_roll_next_subject_impostor,00001009,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,103.3013,351.1249,3.1868,85.3651,287.8347,2.455,457.6783,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001010_00001011,sd300c,plain_roll_next_subject_impostor,00001010,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,101.6466,316.9032,5.3694,82.9113,259.6489,4.5248,423.9883,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001011_00001012,sd300c,plain_roll_next_subject_impostor,00001011,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,106.0528,334.7923,5.3943,86.4155,273.8279,4.5119,446.3051,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001012_00001013,sd300c,plain_roll_next_subject_impostor,00001012,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4613158028957597,86.1339,357.5768,3.0017,70.9217,293.3433,2.1215,446.7654,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001013_00001014,sd300c,plain_roll_next_subject_impostor,00001013,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.4058885270148721,59.3974,288.7199,3.158,48.5122,236.0178,2.3933,351.3292,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001014_00001015,sd300c,plain_roll_next_subject_impostor,00001014,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,72.8174,451.4095,4.1794,60.4505,378.9443,3.2199,528.5418,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001015_00001016,sd300c,plain_roll_next_subject_impostor,00001015,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.6729666143584241,64.8622,361.3237,2.7174,53.6783,293.021,1.7983,428.9672,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001016_00001017,sd300c,plain_roll_next_subject_impostor,00001016,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,4.486174691555743,97.8624,336.0801,3.4808,66.5606,274.8554,2.3268,437.482,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001017_00001018,sd300c,plain_roll_next_subject_impostor,00001017,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.0243659923533985,95.1221,353.5389,3.937,77.8873,294.0266,3.1209,452.6457,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001018_00001019,sd300c,plain_roll_next_subject_impostor,00001018,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,89.4744,292.4604,2.7497,74.236,242.256,1.8974,384.7588,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001019_00001020,sd300c,plain_roll_next_subject_impostor,00001019,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,57.1886,300.5808,1.4698,47.6693,244.347,0.588,359.2854,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001020_00001021,sd300c,plain_roll_next_subject_impostor,00001020,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.42508562118440185,95.8554,321.7735,3.4113,79.9095,265.2822,2.5667,421.1097,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001021_00001022,sd300c,plain_roll_next_subject_impostor,00001021,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,118.7858,408.7795,5.5525,101.0431,340.3266,4.6701,533.1861,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001022_00001023,sd300c,plain_roll_next_subject_impostor,00001022,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,81.3775,364.7637,1.5855,69.3877,288.9216,0.7975,447.7811,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001023_00001024,sd300c,plain_roll_next_subject_impostor,00001023,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.074925981425978,113.7419,347.784,3.7847,92.0839,291.2925,3.0857,465.368,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001024_00001025,sd300c,plain_roll_next_subject_impostor,00001024,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,106.8798,333.3294,6.1882,89.3686,274.8805,5.1748,446.4731,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001025_00001026,sd300c,plain_roll_next_subject_impostor,00001025,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,65.5221,307.7059,3.4687,54.8548,250.5022,2.6208,376.7518,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001026_00001027,sd300c,plain_roll_next_subject_impostor,00001026,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,80.5633,330.7619,2.8518,66.3679,269.2261,2.0087,414.2382,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001027_00001028,sd300c,plain_roll_next_subject_impostor,00001027,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.6681614251668702,104.204,324.5967,2.9956,73.0195,266.8816,2.1951,431.884,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001028_00001029,sd300c,plain_roll_next_subject_impostor,00001028,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,70.2179,313.3472,1.5028,59.0472,252.2764,0.7431,385.1696,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001029_00001030,sd300c,plain_roll_next_subject_impostor,00001029,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,0.0,100.2145,355.0363,7.1051,83.0674,287.2825,6.1977,462.4188,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001030_00001031,sd300c,plain_roll_next_subject_impostor,00001030,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,14.01587638031013,87.9411,290.1014,2.9058,74.1578,232.4429,2.0551,381.0031,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001031_00001032,sd300c,plain_roll_next_subject_impostor,00001031,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.9456817209223913,83.0982,360.5389,2.6201,51.7764,290.6909,1.7999,446.3156,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001032_00001033,sd300c,plain_roll_next_subject_impostor,00001032,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,1.3875916226176956,103.1776,247.3694,5.1221,84.7248,204.2169,4.1528,355.7455,{},{},{},ok,,
sd300c_plain_roll_next_subject_impostor_04_00001033_00001034,sd300c,plain_roll_next_subject_impostor,00001033,4,sourceafis,3.18.1,pairwise-benchmark-v2,pairwise-result-v2,cb6ed29d0231c44a3d95e60fd1b9fd7aa8f2fa333c8ccecd971b252c041830c3,153bf41d47720151cee10b6fdb63accdd8366407e5e6803dcf611f084269adbd,89e1cd3adb4402c0e818bb6a272490a7580c908883a2bb1e2e2211002b1bf8aa,higher_is_more_similar,Unnormalized SourceAFIS similarity score returned by FingerprintMatcher.match; no threshold or decision is applied.,2.3934724153014675,74.8935,334.2671,3.9195,61.5272,274.5819,3.1146,413.1438,{},{},{},ok,,
